submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
02/23/2021,GU,7729,NA,NA,2,0,130,NA,NA,0,0,02/24/2021 02:56:12 PM,Not agree,Not agree
10/22/2020,KY,92299,78250,14049,1303,286,1380,1363,17,17,0,10/23/2020 01:44:31 PM,Agree,Agree
03/08/2020,GU,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/12/2020,KY,11,NA,NA,7,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/05/2020,MT,456,456,0,-1,0,16,16,0,0,0,05/06/2020 04:23:08 PM,Agree,Agree
11/22/2020,ID,91653,78163,13490,819,188,850,783,67,3,3,11/23/2020 03:04:35 PM,Agree,Agree
01/09/2021,LA,341431,NA,NA,0,0,7833,7411,422,0,0,01/10/2021 04:10:55 PM,Not agree,Agree
05/20/2020,IL,100418,100418,0,2388,0,4225,4225,0,-154,0,05/21/2020 03:41:38 PM,Agree,Agree
07/08/2020,RI,17191,NA,NA,65,0,994,NA,NA,0,0,07/09/2020 03:14:15 PM,Not agree,N/A
02/07/2021,MN,468118,NA,NA,901,139,6367,6038,329,10,0,02/08/2021 02:53:12 PM,N/A,Agree
01/08/2021,CT,205994,193991,12003,3236,12,6324,5127,1197,37,6,01/09/2021 03:26:08 PM,Agree,Agree
10/01/2020,DC,15358,NA,NA,32,0,628,NA,NA,1,0,10/02/2020 01:40:08 PM,NA,NA
04/21/2020,MO,6646,NA,NA,221,0,317,NA,NA,21,0,04/23/2020 12:00:00 AM,Not agree,Not agree
05/25/2021,VT,24136,NA,NA,9,0,255,NA,NA,0,0,05/26/2021 01:48:32 PM,Not agree,Not agree
09/27/2020,MS,99598,91094,8504,348,111,3212,2932,280,3,0,09/29/2020 12:00:00 AM,Agree,Agree
07/29/2020,WA,54984,NA,NA,782,25,1554,NA,NA,6,0,07/31/2020 12:00:00 AM,N/A,N/A
06/16/2020,DC,9818,NA,NA,19,0,520,NA,NA,5,0,06/17/2020 03:06:04 PM,NA,NA
02/18/2021,IN,653011,NA,NA,769,0,12606,12215,391,29,1,02/18/2021 12:00:00 AM,Not agree,Agree
12/30/2020,NE,165412,NA,NA,1521,0,1611,NA,NA,8,0,01/01/2021 12:00:00 AM,Not agree,Not agree
01/18/2021,FSM,1,1,0,0,0,0,0,0,0,0,01/19/2021 02:37:00 PM,Agree,Agree
10/31/2020,MS,122759,106207,16552,428,148,3685,3266,419,11,6,11/02/2020 12:00:00 AM,Agree,Agree
04/04/2020,MS,2849,2828,21,143,0,196,195,1,8,0,04/06/2020 12:00:00 AM,Agree,Agree
12/22/2020,WA,228029,NA,NA,1543,100,3131,NA,NA,25,0,12/24/2020 12:00:00 AM,N/A,N/A
08/08/2020,AZ,186167,184865,1302,1055,40,4137,3905,232,56,11,08/09/2020 02:03:10 PM,Agree,Agree
06/03/2021,IN,745690,NA,NA,1216,0,13693,13274,419,5,0,06/03/2021 12:00:00 AM,Not agree,Agree
01/28/2020,NH,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
05/23/2020,DE,8954,8100,854,135,7,324,324,0,0,-23,05/25/2020 12:00:00 AM,Agree,Agree
10/25/2020,VI,1348,NA,NA,0,0,21,NA,NA,0,0,10/26/2020 01:41:41 PM,NA,NA
07/18/2020,AL,81215,76028,5187,1106,180,1786,1649,137,36,4,07/19/2020 04:00:00 PM,Agree,Agree
03/19/2021,FSM,1,1,0,0,0,0,0,0,0,0,03/20/2021 02:03:21 PM,Agree,Agree
06/05/2021,CA,3691813,NA,NA,873,0,62486,NA,NA,7,0,06/05/2021 12:00:00 AM,Not agree,Not agree
10/05/2020,VI,1322,NA,NA,-5,0,20,NA,NA,0,0,10/06/2020 01:33:58 PM,NA,NA
03/06/2021,MN,489116,NA,NA,946,148,6614,6272,342,12,1,03/07/2021 02:51:40 PM,N/A,Agree
01/26/2021,NC,752354,663593,88761,2852,673,10308,9228,1080,75,15,01/25/2021 12:00:00 AM,Agree,Agree
03/20/2020,WY,22,NA,NA,4,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/01/2020,AZ,7962,7962,0,314,0,330,330,0,10,0,05/02/2020 03:47:19 PM,Agree,Agree
02/07/2021,FSM,1,1,0,0,0,0,0,0,0,0,02/08/2021 02:53:12 PM,Agree,Agree
06/25/2020,DE,11207,10285,922,84,0,507,449,58,2,0,06/27/2020 12:00:00 AM,Agree,Agree
12/08/2020,DE,42604,41015,1589,940,13,803,707,96,10,1,12/10/2020 12:00:00 AM,Agree,Agree
11/21/2020,CA,1161940,NA,NA,16436,0,19708,NA,NA,112,0,11/21/2020 12:00:00 AM,Not agree,Not agree
12/30/2020,GU,7308,NA,NA,0,0,121,NA,NA,0,0,12/31/2020 02:55:07 PM,Not agree,Not agree
06/25/2020,AL,41101,39703,1398,1183,51,1252,1161,91,11,1,06/26/2020 04:00:00 PM,Agree,Agree
01/09/2021,OR,124476,122756,1720,1629,0,1603,1588,15,28,0,01/10/2021 04:10:55 PM,Agree,Agree
09/14/2020,NV,74043,NA,NA,277,0,1491,NA,NA,4,0,09/15/2020 02:03:59 PM,NA,NA
12/26/2020,MO,428681,NA,NA,2581,603,6615,NA,NA,55,0,12/28/2020 12:00:00 AM,Not agree,Not agree
05/25/2021,NH,98428,NA,NA,79,27,1344,NA,NA,0,0,05/26/2021 01:48:32 PM,Not agree,Not agree
12/29/2020,ND,92201,89299,2902,372,114,1282,NA,NA,6,0,12/30/2020 02:56:20 PM,Agree,Not agree
11/28/2020,VT,4033,NA,NA,28,0,67,NA,NA,0,0,11/29/2020 02:49:08 PM,Not agree,Not agree
02/10/2020,MI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
06/21/2021,VT,24368,NA,NA,4,0,256,NA,NA,0,0,06/21/2021 12:00:00 AM,Not agree,Not agree
08/09/2020,NC,140169,138617,1552,1436,35,2340,2335,5,40,1,08/08/2020 12:00:00 AM,Agree,Agree
09/16/2020,WY,4566,3866,700,128,24,46,46,0,0,0,09/17/2020 01:45:45 PM,Agree,Agree
06/17/2020,AZ,40932,40585,347,1828,4,1239,1159,80,20,1,06/18/2020 05:16:14 PM,Agree,Agree
03/15/2020,GU,3,NA,NA,3,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
01/30/2021,LA,397276,NA,NA,0,0,8801,8241,560,0,0,01/31/2021 02:48:12 PM,Not agree,Agree
04/05/2021,DE,97510,91660,5850,233,26,1566,1427,139,0,0,04/07/2021 12:00:00 AM,Agree,Agree
10/25/2020,FSM,0,0,0,0,0,0,0,0,0,0,10/26/2020 01:41:41 PM,Agree,Agree
03/17/2020,AL,756,710,46,127,3,3,2,1,1,0,03/18/2020 04:00:00 PM,Agree,Agree
12/13/2020,DC,24874,NA,NA,231,0,715,NA,NA,2,0,12/14/2020 02:36:45 PM,NA,NA
10/01/2020,SC,151127,145374,5753,838,102,3537,NA,NA,12,1,10/01/2020 12:00:00 AM,Agree,Not agree
03/21/2020,VI,6,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
02/10/2020,VI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
04/28/2021,LA,457326,NA,NA,442,160,10367,9455,912,15,5,04/29/2021 01:47:03 PM,Not agree,Agree
04/08/2020,NV,2318,NA,NA,231,NA,80,NA,NA,9,NA,04/07/2020 04:22:39 PM,NA,NA
11/10/2020,MO,251868,NA,NA,6781,551,3938,NA,NA,41,0,11/12/2020 12:00:00 AM,Not agree,Not agree
03/04/2021,ND,100278,94866,5412,211,80,1448,NA,NA,0,0,03/05/2021 04:11:33 PM,Agree,Not agree
09/20/2020,ID,37491,34368,3123,244,25,443,405,38,2,0,09/21/2020 01:47:41 PM,Agree,Agree
05/04/2021,WY,58367,49276,9091,77,25,710,710,0,3,0,05/05/2021 02:14:20 PM,Agree,Agree
04/29/2020,WY,544,404,140,8,0,7,7,0,0,0,04/30/2020 04:07:01 PM,Agree,Agree
10/28/2020,MT,29966,29966,0,620,0,325,325,0,20,0,10/29/2020 02:11:33 PM,Agree,Agree
01/17/2021,MD,328214,NA,NA,1769,0,7011,6819,192,49,0,01/19/2021 12:00:00 AM,N/A,Agree
03/06/2020,CT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
01/08/2021,VT,8619,NA,NA,216,2,156,NA,NA,1,0,01/09/2021 03:26:08 PM,Not agree,Not agree
04/05/2021,CA,3601311,NA,NA,1700,0,61188,NA,NA,28,0,04/05/2021 12:00:00 AM,Not agree,Not agree
06/17/2020,AL,33185,32080,1105,948,36,1120,1045,75,7,0,06/18/2020 04:00:00 PM,Agree,Agree
10/10/2020,WI,155602,147560,8042,2971,229,1468,1458,10,17,-1,10/11/2020 01:47:22 PM,Agree,Agree
02/18/2020,KY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
11/07/2020,CA,997950,NA,NA,8124,0,18705,NA,NA,41,0,11/07/2020 12:00:00 AM,Not agree,Not agree
09/08/2020,IL,254281,252353,1928,1392,0,8405,8186,219,7,0,09/09/2020 01:47:50 PM,Agree,Agree
03/18/2021,OR,160622,160622,0,336,0,2353,2353,0,4,0,03/19/2021 02:25:43 PM,Agree,Agree
07/02/2020,LA,61561,NA,NA,1383,0,3255,3147,108,17,0,07/03/2020 03:01:33 PM,Not agree,Agree
09/09/2020,ME,4761,4288,473,27,-3,134,133,1,0,0,09/10/2020 02:02:53 PM,Agree,Agree
06/06/2020,GU,179,NA,NA,0,0,5,NA,NA,0,0,06/07/2020 02:23:35 PM,Not agree,Not agree
12/03/2020,AL,278777,229657,49120,3768,887,5478,4613,865,40,11,12/04/2020 02:00:00 PM,Agree,Agree
05/08/2021,NE,221493,NA,NA,105,0,2252,NA,NA,-2,0,05/10/2021 12:00:00 AM,Not agree,Not agree
06/15/2021,OR,205459,205459,0,305,0,2737,2737,0,7,0,06/16/2021 03:10:20 PM,Agree,Agree
11/25/2020,VI,1536,NA,NA,15,0,23,NA,NA,0,0,11/26/2020 02:44:21 PM,NA,NA
09/07/2020,WY,4032,3425,607,0,0,42,42,0,0,0,09/08/2020 02:47:00 PM,Agree,Agree
02/14/2020,MN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
03/18/2021,MD,397898,NA,NA,1152,0,8637,8432,205,13,1,03/20/2021 12:00:00 AM,N/A,Agree
07/04/2020,KY,16376,15781,595,0,0,585,581,4,0,0,07/05/2020 03:00:14 PM,Agree,Agree
04/23/2021,NC,960357,822887,137470,2102,495,12805,11310,1495,13,1,04/22/2021 12:00:00 AM,Agree,Agree
01/27/2020,ME,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/02/2021,AZ,843757,783989,59768,940,230,16989,15061,1928,12,-7,04/03/2021 01:51:09 PM,Agree,Agree
11/19/2020,DC,19678,NA,NA,213,0,667,NA,NA,2,0,11/20/2020 03:06:16 PM,NA,NA
02/15/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
03/08/2020,CA,1649,NA,NA,156,0,215,NA,NA,1,0,03/08/2020 12:00:00 AM,Not agree,Not agree
02/19/2020,SC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
04/13/2020,VI,51,NA,NA,0,NA,1,NA,NA,0,NA,04/12/2020 04:22:39 PM,NA,NA
01/06/2021,ME,27625,23193,4432,537,136,385,379,6,13,0,01/07/2021 02:56:59 PM,Agree,Agree
09/04/2020,CA,749432,NA,NA,4071,0,15039,NA,NA,81,0,09/04/2020 12:00:00 AM,Not agree,Not agree
04/15/2021,ME,56526,42579,13947,573,179,763,739,24,5,0,04/16/2021 02:12:25 PM,Agree,Agree
06/01/2020,OR,4302,4192,110,59,2,154,154,0,1,0,06/02/2020 02:16:17 PM,Agree,Agree
09/11/2020,GU,1863,NA,NA,0,0,23,NA,NA,0,0,09/12/2020 02:12:43 PM,Not agree,Not agree
05/03/2020,NE,5659,NA,NA,333,0,78,NA,NA,2,0,05/05/2020 12:00:00 AM,Not agree,Not agree
11/03/2020,CA,964742,NA,NA,4943,0,18527,NA,NA,61,0,11/03/2020 12:00:00 AM,Not agree,Not agree
09/23/2020,NJ,205707,NA,NA,490,82,16082,14291,1791,6,0,09/23/2020 12:00:00 AM,Not agree,Agree
06/18/2020,VT,1135,NA,NA,6,0,56,NA,NA,1,0,06/19/2020 03:01:11 PM,Not agree,Not agree
03/08/2020,LA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
09/30/2020,IN,120019,NA,NA,953,0,3867,3642,225,19,0,09/30/2020 12:00:00 AM,Not agree,Agree
05/20/2021,MN,597052,NA,NA,866,174,7426,6926,500,8,1,05/21/2021 02:08:46 PM,N/A,Agree
11/14/2020,CT,88645,82854,5791,0,0,4737,3807,930,0,0,11/15/2020 03:12:13 PM,Agree,Agree
04/06/2021,NC,926532,797665,128867,693,87,12626,11154,1472,8,3,04/05/2021 12:00:00 AM,Agree,Agree
01/12/2021,MI,622327,570634,51693,2277,296,14799,13942,857,76,11,01/14/2021 12:00:00 AM,Agree,Agree
10/24/2020,MS,118003,103311,14692,440,160,3597,3211,386,7,2,10/26/2020 12:00:00 AM,Agree,Agree
03/08/2021,VI,2744,NA,NA,9,0,25,NA,NA,0,0,03/09/2021 02:47:41 PM,NA,NA
01/14/2021,DE,69803,66734,3069,678,44,995,890,105,1,0,01/16/2021 12:00:00 AM,Agree,Agree
04/28/2020,NH,2010,NA,NA,72,0,60,NA,NA,0,0,04/29/2020 06:12:08 PM,Not agree,Not agree
10/22/2020,WA,102665,NA,NA,707,28,2289,NA,NA,3,0,10/24/2020 12:00:00 AM,N/A,N/A
01/28/2020,ME,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
07/16/2020,MT,2342,2342,0,124,0,37,37,0,3,0,07/17/2020 02:31:01 PM,Agree,Agree
04/17/2020,MN,2174,NA,NA,161,NA,115,NA,NA,14,NA,04/17/2020 04:22:39 PM,N/A,Agree
03/24/2021,GU,7794,NA,NA,5,0,134,NA,NA,0,0,03/25/2021 02:25:23 PM,Not agree,Not agree
08/05/2020,WI,61110,56940,4170,939,55,977,970,7,9,0,08/06/2020 02:12:27 PM,Agree,Agree
07/05/2020,NJ,174570,NA,NA,392,23,15211,13355,1856,22,0,07/05/2020 12:00:00 AM,Not agree,Agree
06/18/2020,AL,34079,32936,1143,894,38,1127,1052,75,7,0,06/19/2020 04:00:00 PM,Agree,Agree
05/27/2020,MI,95615,88185,7430,1185,189,5835,5534,301,25,0,05/29/2020 12:00:00 AM,Agree,Agree
06/04/2021,NC,1005177,856309,148868,555,152,13253,11684,1569,10,0,06/03/2021 12:00:00 AM,Agree,Agree
02/11/2021,MS,286977,179488,107489,612,342,6829,4785,2044,12,6,02/13/2021 12:00:00 AM,Agree,Agree
03/31/2020,MO,2558,NA,NA,285,0,32,NA,NA,5,0,04/02/2020 12:00:00 AM,Not agree,Not agree
06/05/2021,NV,325601,NA,NA,209,0,5600,NA,NA,0,0,06/06/2021 01:36:52 PM,NA,NA
10/06/2020,ME,5604,5011,593,39,11,142,141,1,0,0,10/07/2020 01:45:01 PM,Agree,Agree
03/18/2020,IL,288,NA,NA,128,NA,1,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/25/2020,DE,55126,52954,2172,831,21,891,791,100,3,0,12/27/2020 12:00:00 AM,Agree,Agree
01/30/2021,VA,504779,404469,100310,2558,621,6464,5657,807,15,4,01/31/2021 02:48:12 PM,Agree,Agree
05/28/2020,OR,4086,3994,92,48,1,151,151,0,3,0,05/29/2020 02:19:55 PM,Agree,Agree
02/09/2021,NV,285136,NA,NA,546,0,4559,NA,NA,37,0,02/10/2021 02:52:16 PM,NA,NA
01/12/2021,IL,1040168,1040168,0,6642,0,19497,17743,1754,134,18,01/13/2021 02:44:58 PM,Agree,Agree
07/19/2020,VI,297,NA,NA,14,0,6,NA,NA,0,0,07/20/2020 02:35:44 PM,NA,NA
01/03/2021,NH,46450,NA,NA,1266,332,780,NA,NA,11,7,01/04/2021 02:55:45 PM,Not agree,Not agree
08/19/2020,NJ,191470,NA,NA,371,42,15926,14097,1829,1,-10,08/19/2020 12:00:00 AM,Not agree,Agree
09/10/2020,MO,105875,NA,NA,1729,65,2067,NA,NA,26,0,09/12/2020 12:00:00 AM,Not agree,Not agree
09/17/2020,MN,86722,NA,NA,909,0,1994,1942,52,9,0,09/18/2020 01:48:37 PM,N/A,Agree
05/04/2020,MD,27117,NA,NA,709,0,1451,1378,73,54,1,05/06/2020 12:00:00 AM,N/A,Agree
05/07/2020,MS,10334,10261,73,274,10,694,682,12,7,0,05/09/2020 12:00:00 AM,Agree,Agree
09/15/2020,ME,4941,4434,507,23,4,138,137,1,1,0,09/16/2020 01:53:41 PM,Agree,Agree
10/16/2020,DE,23113,22030,1083,239,4,662,581,81,1,0,10/18/2020 12:00:00 AM,Agree,Agree
08/16/2020,MS,76100,72783,3317,308,28,2581,2436,145,7,1,08/18/2020 12:00:00 AM,Agree,Agree
02/20/2020,MN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
03/16/2020,MS,402,391,11,95,4,37,36,1,9,0,03/18/2020 12:00:00 AM,Agree,Agree
08/10/2020,VA,101746,97713,4033,996,91,2344,2232,112,17,0,08/11/2020 02:16:27 PM,Agree,Agree
05/27/2021,MO,598668,NA,NA,641,214,9081,NA,NA,6,0,05/28/2021 01:29:21 PM,Not agree,Not agree
06/16/2021,VI,3747,NA,NA,18,0,30,NA,NA,0,0,06/17/2021 02:38:09 PM,NA,NA
08/31/2020,MN,75864,NA,NA,0,0,1866,1817,49,0,0,09/01/2020 02:09:34 PM,N/A,Agree
06/21/2021,ND,110598,101444,9154,31,16,1526,NA,NA,3,0,06/22/2021 02:36:11 PM,Agree,Not agree
04/16/2021,GU,7865,NA,NA,6,0,136,NA,NA,0,0,04/17/2021 01:58:33 PM,Not agree,Not agree
05/28/2020,NC,27086,27072,14,1365,2,903,903,0,28,0,05/27/2020 12:00:00 AM,Agree,Agree
08/17/2020,AL,124194,111905,12289,1237,269,2953,2628,325,28,6,08/18/2020 04:00:00 PM,Agree,Agree
07/29/2020,DE,15140,14194,946,90,1,581,511,70,0,0,07/31/2020 12:00:00 AM,Agree,Agree
02/27/2021,IL,1185447,1185447,0,1780,0,22710,20494,2216,35,1,02/28/2021 02:48:18 PM,Agree,Agree
04/10/2021,ID,183374,147212,36162,221,61,1993,1735,258,0,0,04/11/2021 01:50:11 PM,Agree,Agree
08/21/2020,NC,157034,154723,2311,1812,84,2686,2679,7,26,0,08/20/2020 12:00:00 AM,Agree,Agree
04/27/2020,IL,45883,45883,0,1980,0,1983,1983,0,50,0,05/25/2020 03:38:40 PM,Agree,Agree
02/21/2021,LA,424176,NA,NA,1889,942,9466,8798,668,26,6,02/22/2021 02:53:38 PM,Not agree,Agree
03/10/2020,NH,5,NA,NA,1,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
04/30/2021,IL,1335055,1335055,0,3207,0,24291,21960,2331,39,6,05/01/2021 01:43:22 PM,Agree,Agree
04/16/2020,VA,7491,7406,85,602,85,231,231,0,23,0,04/16/2020 04:22:39 PM,Agree,Agree
05/03/2021,OR,186877,186877,0,533,0,2502,2502,0,1,0,05/04/2021 02:00:10 PM,Agree,Agree
10/03/2020,VT,1778,NA,NA,10,0,58,NA,NA,0,0,10/04/2020 01:35:23 PM,Not agree,Not agree
03/31/2021,CA,3590295,NA,NA,2680,0,60996,NA,NA,42,0,03/31/2021 12:00:00 AM,Not agree,Not agree
10/12/2020,IL,324930,321892,3038,2742,0,9243,8997,246,13,0,10/13/2020 01:29:38 PM,Agree,Agree
08/16/2020,VI,741,NA,NA,7,0,9,NA,NA,0,0,08/17/2020 02:26:31 PM,NA,NA
03/27/2020,MD,774,NA,NA,0,NA,11,11,0,3,0,03/29/2020 12:00:00 AM,N/A,Agree
01/30/2021,ME,39323,31686,7637,157,37,590,580,10,0,0,01/31/2021 02:48:12 PM,Agree,Agree
02/21/2021,IN,656378,NA,NA,893,0,12665,12271,394,31,0,02/21/2021 12:00:00 AM,Not agree,Agree
05/28/2020,WI,16974,16974,0,512,0,550,550,0,11,0,05/29/2020 02:19:55 PM,Agree,Agree
03/19/2021,CA,3564289,NA,NA,2555,0,60348,NA,NA,80,0,03/19/2021 12:00:00 AM,Not agree,Not agree
12/11/2020,NE,146931,NA,NA,1113,0,1343,NA,NA,14,0,12/13/2020 12:00:00 AM,Not agree,Not agree
02/13/2021,CT,267337,250915,16422,0,0,7381,6049,1332,0,0,02/14/2021 02:51:00 PM,Agree,Agree
10/27/2020,CT,68637,65901,2736,538,58,4595,3687,908,6,2,10/28/2020 01:52:28 PM,Agree,Agree
05/04/2021,VT,23191,NA,NA,33,6,248,NA,NA,0,0,05/05/2021 02:14:20 PM,Not agree,Not agree
07/23/2020,MO,47850,NA,NA,1209,18,1295,NA,NA,14,0,07/25/2020 12:00:00 AM,Not agree,Not agree
12/17/2020,ME,18341,15945,2396,437,70,281,277,4,4,0,12/18/2020 02:45:01 PM,Agree,Agree
02/23/2020,NE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
06/17/2021,WY,61425,51678,9747,66,22,734,734,0,0,0,06/17/2021 12:00:00 AM,Agree,Agree
06/07/2021,NH,98941,NA,NA,22,0,1357,NA,NA,2,0,06/08/2021 03:05:30 PM,Not agree,Not agree
01/21/2021,MD,336915,NA,NA,2396,0,7203,7010,193,44,0,01/23/2021 12:00:00 AM,N/A,Agree
07/31/2020,MI,167511,152253,15258,1413,121,6548,6232,316,9,0,08/02/2020 12:00:00 AM,Agree,Agree
02/01/2020,CA,3,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
09/26/2020,GU,2286,NA,NA,0,0,39,NA,NA,0,0,09/27/2020 01:39:49 PM,Not agree,Not agree
06/20/2020,AZ,49809,49437,372,3110,6,1338,1247,91,26,3,06/21/2020 02:32:57 PM,Agree,Agree
12/21/2020,NC,499800,457364,42436,3857,675,7004,6571,433,64,13,12/20/2020 12:00:00 AM,Agree,Agree
03/26/2021,AZ,839183,780269,58914,571,105,16898,14965,1933,24,-1,03/27/2021 02:01:18 PM,Agree,Agree
10/07/2020,MN,107922,NA,NA,2182,0,2160,2107,53,20,0,10/08/2020 01:56:57 PM,N/A,Agree
11/08/2020,WY,17310,14691,2619,713,67,114,114,0,9,0,11/09/2020 02:38:54 PM,Agree,Agree
03/23/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/28/2021,WY,60144,50697,9447,96,20,719,719,0,0,0,05/29/2021 01:33:02 PM,Agree,Agree
08/17/2020,VT,1527,NA,NA,12,0,58,NA,NA,0,0,08/18/2020 02:26:55 PM,Not agree,Not agree
12/16/2020,AL,328739,265995,62744,4595,1348,6172,5128,1044,72,24,12/17/2020 02:00:00 PM,Agree,Agree
09/10/2020,VT,1661,NA,NA,0,0,58,NA,NA,0,0,09/11/2020 01:51:03 PM,Not agree,Not agree
08/31/2020,SC,124801,121823,2978,784,80,2922,NA,NA,20,0,08/31/2020 12:00:00 AM,Agree,Not agree
02/28/2021,AL,513383,397370,116013,492,163,10498,8355,2143,12,3,03/01/2021 02:00:00 PM,Agree,Agree
12/28/2020,WY,43704,37623,6081,504,48,405,405,0,32,0,12/29/2020 02:56:32 PM,Agree,Agree
06/19/2021,NV,329086,NA,NA,211,0,5649,NA,NA,0,0,06/19/2021 12:00:00 AM,NA,NA
12/16/2020,SC,272388,249182,23206,4455,693,5038,NA,NA,36,8,12/16/2020 12:00:00 AM,Agree,Not agree
03/13/2021,NH,78319,NA,NA,245,100,1199,NA,NA,4,2,03/14/2021 01:53:25 PM,Not agree,Not agree
03/08/2021,CT,287396,267636,19760,2066,139,7725,6347,1378,21,1,03/09/2021 02:47:41 PM,Agree,Agree
02/06/2020,NE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
01/22/2021,NV,268212,NA,NA,1869,0,3958,NA,NA,48,0,01/23/2021 02:50:13 PM,NA,NA
04/15/2021,DC,46315,NA,NA,106,0,1090,NA,NA,2,0,04/16/2021 02:12:25 PM,NA,NA
02/18/2021,RI,123181,NA,NA,329,0,2505,NA,NA,4,0,02/19/2021 03:33:51 PM,Not agree,N/A
10/19/2020,VT,1956,NA,NA,19,0,58,NA,NA,0,0,10/20/2020 02:59:27 PM,Not agree,Not agree
05/07/2020,IN,22503,NA,NA,633,0,1536,1398,138,46,4,05/07/2020 12:00:00 AM,Not agree,Agree
03/03/2020,ID,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/15/2021,ND,101150,95374,5776,149,92,1458,NA,NA,1,0,03/16/2021 02:12:32 PM,Agree,Not agree
07/22/2020,AL,89225,82924,6301,2083,297,1936,1773,163,40,8,07/23/2020 04:00:00 PM,Agree,Agree
04/02/2021,VI,2931,NA,NA,0,0,26,NA,NA,0,0,04/03/2021 01:51:09 PM,NA,NA
08/14/2020,AL,121704,110001,11703,1083,200,2859,2553,306,33,6,08/15/2020 04:00:00 PM,Agree,Agree
03/30/2020,MD,1660,NA,NA,421,NA,36,35,1,11,0,04/01/2020 12:00:00 AM,N/A,Agree
07/30/2020,RI,19011,NA,NA,94,0,1025,NA,NA,1,0,07/31/2020 02:35:06 PM,Not agree,N/A
08/25/2020,MI,200058,181831,18227,1410,122,6786,6468,318,13,0,08/27/2020 12:00:00 AM,Agree,Agree
11/24/2020,IL,674089,674089,0,9469,0,12262,11677,585,150,25,11/25/2020 02:53:15 PM,Agree,Agree
06/28/2020,DE,11608,10685,923,156,1,507,449,58,0,0,06/30/2020 12:00:00 AM,Agree,Agree
06/08/2020,VI,71,NA,NA,0,0,6,NA,NA,0,0,06/09/2020 04:49:08 PM,NA,NA
01/29/2021,NC,771583,679152,92431,5543,1014,10592,9448,1144,110,21,01/28/2021 12:00:00 AM,Agree,Agree
03/23/2021,DC,43488,NA,NA,105,0,1051,NA,NA,1,0,03/24/2021 02:16:52 PM,NA,NA
03/12/2021,RI,130760,NA,NA,363,0,2577,NA,NA,1,0,03/13/2021 03:19:19 PM,Not agree,N/A
02/04/2020,OR,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/09/2020,VA,4509,NA,NA,467,NA,121,NA,NA,12,NA,04/08/2020 04:22:39 PM,Agree,Agree
04/30/2020,NJ,118653,NA,NA,2388,0,7228,7228,0,458,0,04/30/2020 12:00:00 AM,Not agree,Agree
05/12/2021,VI,3256,NA,NA,12,0,27,NA,NA,0,0,05/13/2021 02:28:07 PM,NA,NA
05/19/2020,NE,10846,NA,NA,221,0,132,NA,NA,7,0,05/21/2020 12:00:00 AM,Not agree,Not agree
02/24/2021,VI,2623,NA,NA,34,0,25,NA,NA,0,0,02/25/2021 02:54:32 PM,NA,NA
